event_type,location,venue_type,venue_name,guest_count,season,event_date,duration_hours,photography_cost,photographer_name,photographer_contact,photographer_rating,photographer_experience,decoration_cost,decorator_name,decorator_contact,decorator_rating,decorator_experience,catering_cost,catering_per_person,caterer_name,caterer_contact,caterer_rating,caterer_experience,venue_cost,venue_contact,music_dj_cost,music_dj_name,music_dj_contact,music_dj_rating,music_dj_experience,videography_cost,videographer_name,videographer_contact,videographer_rating,videographer_experience,miscellaneous_cost,total budget,cost_per_guest,has_music,has_videography,payment_status,booking_advance,total_cost
-1.4186121455584706,0.5693888762592895,1.4388540223434911,1.500865352860544,-1.2587285746740426,1.212541220581701,0.9495507222316697,-1.2834495304064322,-1.1426571304770572,0.1893370003772392,0.8945557210182383,0.43078261387996003,0.7707186677778327,-1.2533492040503873,-0.49809654697053957,0.0627036646815658,-0.06353373279833856,-0.44655924375973527,-1.325574035735127,-0.9033395576498036,1.588629999465906,-1.5488740385071516,0.4095328047949159,0.17980039704939235,-0.8152602036112601,0.7538810907264498,1.0188845182079718,-1.1721342496404408,1.1753984003870026,0.6681088708441504,-0.009043419106248254,-0.1361859352981164,0.016117289132327118,0.20167699512879023,0.7896317896930258,1.4354100778764332,0.2734473173346855,-1.6411786106157058,0.5411593863025494,0.7729317631375935,0.686884334528581,1.7136242109949127,-1.1574333103508057,395134
-1.4186121455584706,-1.1621677308811613,-0.3028704317928643,-0.446146630275508,0.13880252467237914,-1.2472561021525472,1.0198650607163657,1.7209126634762701,-1.6424362902734944,1.5988852508404385,0.19267561329017338,-0.6256731412965998,-0.8294339451054031,-1.2439864877008,-0.14840668526156922,0.02074707998592328,-0.06353373279833856,-0.1348162671167672,-0.5761321832742594,-1.0712065193945493,-1.5068061932952481,-1.4702943313466887,-1.8074196773690965,-1.3622341321119675,0.17151724498875842,1.3141292390276795,0.6128475517073264,0.20935942439122326,0.40781368522277234,0.8908267953946568,1.7461662717760373,-1.2647316249334917,0.016117289132327118,-1.024405469487977,-1.4529870845926065,-1.322610835453382,-0.37278289108414575,1.0694056376096703,-1.0836331612921537,0.7729317631375935,-1.455849187019697,-0.5835585150955648,-0.2678520960498461,475575
0.8258268470954413,0.9157001976873796,-1.173732658861042,-1.0518836916956131,0.7175780304623114,-0.017357440785423176,1.6468345788715721,1.7209126634762701,-0.3105809327077589,1.2464981882246389,0.1982460903356342,0.9590104914682376,0.1306576226245384,1.675568296678628,1.6000426232832827,1.0892414369016195,-0.606856689142748,-0.44655924375973527,1.8932414882069828,1.4824060501770358,-0.4749941290415301,1.7149902267649304,-0.1447053157460897,-0.5912168675312877,-0.5291282985422474,0.9051480907677818,-1.1002423419989318,-0.7116363582965527,-0.9420766759281155,-1.2918088652003061,-1.1791832130277722,0.5860371809892484,1.2459904290760513,0.5072987238455797,0.5607931290516348,-0.14060187259774695,1.1171268701916528,0.83031820648415,-0.11919310973300494,-1.2937752692950013,0.686884334528581,-0.5835585150955648,2.048774976622683,950795
-0.6704658146738333,-1.1621677308811613,1.0034229088094022,0.85186135848186,-0.4258565053665791,-1.2472561021525472,0.19953111172824536,1.0532766203912252,-2.0215473864606337,-1.5725983127017602,-0.21396921102846747,-1.1539010188848773,-1.1494644676820502,-1.465421449021421,-1.1974762703884803,0.04312392515693262,-1.6935026018315718,-1.3817881736886395,-0.8764189568245933,-1.0288158724893104,-0.8189314837927695,0.5755844729382191,0.9637709253359165,1.207823416490299,-0.792072954142646,-1.0725278727355594,0.12303960562531135,0.6698573157351112,1.7463604298934006,0.7126524557542515,0.1859798798806724,-0.0947858641436711,1.2459904290760513,0.28797018911941313,0.5607931290516348,-0.14060187259774695,0.10268993546479056,0.13807669078351548,-0.8743625741882779,0.7729317631375935,0.686884334528581,-0.5835585150955648,-1.1428130856253322,410086
0.07768051621080402,1.2620115191154697,0.5679917952753134,0.7220605596061231,-0.7646519233899541,-0.017357440785423176,0.17609299890001334,1.0532766203912252,1.9711675353433655,0.5417240629930391,-0.5899764115970737,0.9590104914682376,0.45068814520118555,2.3341838745333257,-0.8477864086795099,1.4276912201131358,-0.606856689142748,-0.7583022204027033,-0.04491626471357083,1.4366241515193778,-0.8189314837927695,-1.4646814951209413,0.9637709253359165,1.207823416490299,1.351636046572816,1.54663222057269,1.289189306419462,1.1303552070789993,1.3379902366040564,0.7126524557542515,0.38100317886759305,-0.033810759345547864,1.8609269990479131,1.3198929672572788,0.6065608611799129,0.05639962121152557,-0.2611748982654733,0.6412723307104827,1.7973439560762168,0.7729317631375935,0.686884334528581,-0.5835585150955648,0.3027284063223865,828448
-0.6704658146738333,0.5693888762592895,-1.173732658861042,-1.095150624654192,-1.2163791474211207,-0.017357440785423176,0.6975910093281756,-0.6158134873213872,-0.6615484104006563,-0.8678241874701604,0.7023742629498396,-1.6821288964731596,-1.4694949902586976,-1.0591064380608641,1.2503527615743122,0.8430961400205166,1.5664351362348996,1.7356415927410411,-0.7775134416284509,0.9041976263895787,-1.5068061932952481,-0.9146235449977014,-1.8074196773690965,-1.3622341321119675,-0.9482336772663943,1.2160858130749643,-1.1002423419989318,-0.7116363582965527,-0.9420766759281155,-1.2918088652003061,-1.1791832130277722,0.0029486788330255168,-1.828692420783259,0.5144898233447982,0.7438640575647474,0.8444055964486156,-0.5082357037971137,-0.829393379352311,0.3930429385936401,-1.2937752692950013,0.686884334528581,-0.5835585150955648,-1.5700734137509142,393282
0.8258268470954413,-1.5084790523092515,0.13256068174122454,-0.056744233648297615,0.6611121274584155,-1.2472561021525472,1.6819917481139202,-0.28199546577886475,-1.38362536725782,-1.2202112500859603,1.4627443796552433,-0.6256731412965998,-0.5094034225287559,-1.7018188374270284,0.5509730381563716,-1.5260523424600976,1.0231121798904852,1.4238986160980731,0.3464487242535626,-0.3098705009764604,-1.162868838544009,-1.6695500173607194,-0.1447053157460897,-0.8482226223915142,-1.256773690356823,-1.0949377986676085,0.8928363027660456,0.20935942439122326,0.5855303434135054,0.8908267953946568,1.7461662717760373,0.4981745299794066,-0.598819280839535,0.636738514831514,0.6980963254364694,0.6474041026393431,-0.07404644602039041,-0.08989039470825973,-0.955153363847683,0.7729317631375935,0.686884334528581,-0.5835585150955648,0.4010126921563108,627117
0.8258268470954413,1.2620115191154697,1.0034229088094022,1.1547298891919124,-0.6658365931331364,-0.017357440785423176,-0.6911171757445711,1.7209126634762701,1.5573827653904448,1.5988852508404385,-0.6512516590971429,-0.6256731412965998,-0.8294339451054031,2.355373179956076,0.20128317644740115,1.6654452000551099,1.0231121798904852,0.800412662812137,-0.9996156230301291,-0.9932077290889098,-1.5068061932952481,0.18549235524877852,-1.8074196773690965,-1.3622341321119675,-0.22297765255655938,0.4345396461947488,0.2537260945345188,0.6698573157351112,1.8484529782157366,0.7126524557542515,0.1859798798806724,-1.2647316249334917,0.016117289132327118,-1.024405469487977,-1.4529870845926065,-1.322610835453382,0.7238652883528994,-1.0073189094922332,0.2572695281938065,0.7729317631375935,-1.455849187019697,-0.5835585150955648,-0.27571483891656,579452
-1.4186121455584706,-1.5084790523092515,-0.7383015453269531,-0.9220828928198763,0.4211320396918583,1.212541220581701,0.8850959119540317,1.0532766203912252,-1.3116108140519662,1.5988852508404385,0.028346540449078785,-0.6256731412965998,-0.8294339451054031,-0.0681816263246438,0.9006628998653419,-0.5358769436429341,0.4797892235460757,0.17692670952620085,-0.5343095128633494,-1.2288997258820376,1.2446926447146667,-0.29159872393974595,-0.6989434362870903,-0.33421111267106096,0.582633826740968,-0.4338449836721574,0.3273116762992236,1.5908530984228872,1.6782987310118431,0.7571960406643526,0.5760264778545137,0.4402931804985313,1.8609269990479131,0.28437463936980384,0.6065608611799129,0.05639962121152557,-1.602890883362397,0.9220610579625473,-0.6370396295637754,0.7729317631375935,0.686884334528581,-0.5835585150955648,0.14733430486225882,681858
0.07768051621080402,-1.5084790523092515,0.5679917952753134,0.37592509593749174,-0.45408945686852703,1.212541220581701,1.2659652454128019,-1.2834495304064322,-0.954113281087529,-1.5725983127017602,1.0115357389729158,-1.1539010188848773,-1.1494644676820502,-1.0279272486861621,0.5509730381563716,-0.6617466977298617,1.0231121798904852,1.4238986160980731,-0.9632128986871045,-1.1695528202147032,0.21288058046094863,-0.2551152884723882,1.518009045876922,1.7218349262107522,0.25480227141791556,0.7118624796038575,-1.1002423419989318,-0.7116363582965527,-0.9420766759281155,-1.2918088652003061,-1.1791832130277722,0.3514742778451765,0.016117289132327118,0.46774767659987754,0.7896317896930258,1.4354100778764332,0.24219992648813116,0.6551727627526641,-0.4244027595574243,-1.2937752692950013,0.686884334528581,-0.5835585150955648,-0.51980963392645,504662
